2017/04/14 10:25:34 [notice] 127896#126068: signal process started
2017/04/14 10:25:54 [notice] 110532#126228: signal process started
2017/04/14 10:27:20 [notice] 125852#126952: signal process started
2017/04/14 11:25:50 [error] 127784#126832: *11 directory index of "G:/source/html/mobile/dist/" is forbidden, client: 127.0.0.1, server: 127.0.0.1, request: "GET / HTTP/1.1", host: "localhost"
2017/04/14 11:25:51 [error] 127784#126832: *11 directory index of "G:/source/html/mobile/dist/" is forbidden, client: 127.0.0.1, server: 127.0.0.1, request: "GET / HTTP/1.1", host: "localhost"
2017/04/14 11:25:51 [error] 127784#126832: *11 directory index of "G:/source/html/mobile/dist/" is forbidden, client: 127.0.0.1, server: 127.0.0.1, request: "GET / HTTP/1.1", host: "localhost"
2017/04/14 11:25:52 [error] 127784#126832: *11 directory index of "G:/source/html/mobile/dist/" is forbidden, client: 127.0.0.1, server: 127.0.0.1, request: "GET / HTTP/1.1", host: "localhost"
2017/04/14 11:50:24 [notice] 130532#132076: signal process started
2017/04/14 11:51:42 [error] 130544#131108: *13 directory index of "G:/source/html/mobile/dist/" is forbidden, client: 127.0.0.1, server: 127.0.0.1, request: "GET / HTTP/1.1", host: "localhost"
2017/04/14 11:51:50 [notice] 131728#130840: signal process started
2017/04/14 11:51:51 [error] 130544#131108: *14 directory index of "G:/source/html/mobile/dist/" is forbidden, client: 127.0.0.1, server: 127.0.0.1, request: "GET / HTTP/1.1", host: "localhost"
2017/04/14 11:54:32 [error] 130400#124536: *7 directory index of "G:/source/html/mobile/dist/" is forbidden, client: 127.0.0.1, server: 127.0.0.1, request: "GET / HTTP/1.1", host: "localhost"
2017/04/14 11:54:43 [notice] 131596#131608: signal process started
2017/04/14 11:55:10 [error] 130308#128876: *15 directory index of "G:/source/html/mobile/dist/" is forbidden, client: 127.0.0.1, server: 127.0.0.1, request: "GET / HTTP/1.1", host: "localhost"
2018/04/02 17:38:12 [error] 104328#91992: *1244 CreateFile() "G:/naus/favicon.ico" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: www.naus.io, request: "GET /favicon.ico HTTP/1.1", host: "m.naus.io", referrer: "http://m.naus.io/"
2018/04/02 17:38:12 [error] 104328#91992: *1244 directory index of "G:/naus/" is forbidden, client: 127.0.0.1, server: www.naus.io, request: "GET / HTTP/1.1", host: "m.naus.io"
2018/04/02 17:38:12 [error] 104328#91992: *1244 CreateFile() "G:/naus/favicon.ico" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: www.naus.io, request: "GET /favicon.ico HTTP/1.1", host: "m.naus.io", referrer: "http://m.naus.io/"
2018/04/02 17:38:12 [error] 104328#91992: *1244 directory index of "G:/naus/" is forbidden, client: 127.0.0.1, server: www.naus.io, request: "GET / HTTP/1.1", host: "m.naus.io"
2018/04/02 17:38:12 [error] 104328#91992: *1244 CreateFile() "G:/naus/favicon.ico" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: www.naus.io, request: "GET /favicon.ico HTTP/1.1", host: "m.naus.io", referrer: "http://m.naus.io/"
2018/04/02 17:38:12 [error] 104328#91992: *1244 directory index of "G:/naus/" is forbidden, client: 127.0.0.1, server: www.naus.io, request: "GET / HTTP/1.1", host: "m.naus.io"
2018/04/02 17:38:12 [error] 104328#91992: *1244 CreateFile() "G:/naus/favicon.ico" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: www.naus.io, request: "GET /favicon.ico HTTP/1.1", host: "m.naus.io", referrer: "http://m.naus.io/"
2018/04/02 17:38:12 [error] 104328#91992: *1244 directory index of "G:/naus/" is forbidden, client: 127.0.0.1, server: www.naus.io, request: "GET / HTTP/1.1", host: "m.naus.io"
2018/04/02 17:38:12 [error] 104328#91992: *1244 CreateFile() "G:/naus/favicon.ico" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: www.naus.io, request: "GET /favicon.ico HTTP/1.1", host: "m.naus.io", referrer: "http://m.naus.io/"
2018/04/02 17:38:12 [error] 104328#91992: *1244 directory index of "G:/naus/" is forbidden, client: 127.0.0.1, server: www.naus.io, request: "GET / HTTP/1.1", host: "m.naus.io"
2018/04/02 17:38:12 [error] 104328#91992: *1244 CreateFile() "G:/naus/favicon.ico" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: www.naus.io, request: "GET /favicon.ico HTTP/1.1", host: "m.naus.io", referrer: "http://m.naus.io/"
2018/04/02 17:38:13 [error] 104328#91992: *1244 directory index of "G:/naus/" is forbidden, client: 127.0.0.1, server: www.naus.io, request: "GET / HTTP/1.1", host: "m.naus.io"
2018/04/02 17:38:13 [error] 104328#91992: *1244 CreateFile() "G:/naus/favicon.ico" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: www.naus.io, request: "GET /favicon.ico HTTP/1.1", host: "m.naus.io", referrer: "http://m.naus.io/"
2018/04/02 17:38:13 [error] 104328#91992: *1244 directory index of "G:/naus/" is forbidden, client: 127.0.0.1, server: www.naus.io, request: "GET / HTTP/1.1", host: "m.naus.io"
2018/04/02 17:38:13 [error] 104328#91992: *1244 CreateFile() "G:/naus/favicon.ico" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: www.naus.io, request: "GET /favicon.ico HTTP/1.1", host: "m.naus.io", referrer: "http://m.naus.io/"
2018/04/02 17:38:13 [error] 104328#91992: *1244 directory index of "G:/naus/" is forbidden, client: 127.0.0.1, server: www.naus.io, request: "GET / HTTP/1.1", host: "m.naus.io"
2018/04/02 17:38:13 [error] 104328#91992: *1244 CreateFile() "G:/naus/favicon.ico" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: www.naus.io, request: "GET /favicon.ico HTTP/1.1", host: "m.naus.io", referrer: "http://m.naus.io/"
2018/04/02 17:38:20 [error] 104328#91992: *1244 directory index of "G:/naus/" is forbidden, client: 127.0.0.1, server: www.naus.io, request: "GET / HTTP/1.1", host: "m.naus.io"
2018/04/02 17:38:21 [error] 104328#91992: *1244 directory index of "G:/naus/" is forbidden, client: 127.0.0.1, server: www.naus.io, request: "GET / HTTP/1.1", host: "m.naus.io"
2018/04/02 17:38:21 [error] 104328#91992: *1244 directory index of "G:/naus/" is forbidden, client: 127.0.0.1, server: www.naus.io, request: "GET / HTTP/1.1", host: "m.naus.io"
2018/04/02 17:38:22 [error] 104328#91992: *1244 directory index of "G:/naus/" is forbidden, client: 127.0.0.1, server: www.naus.io, request: "GET / HTTP/1.1", host: "m.naus.io"
2018/04/02 17:38:22 [error] 104328#91992: *1244 directory index of "G:/naus/" is forbidden, client: 127.0.0.1, server: www.naus.io, request: "GET / HTTP/1.1", host: "m.naus.io"
2018/04/02 17:38:22 [error] 104328#91992: *1244 directory index of "G:/naus/" is forbidden, client: 127.0.0.1, server: www.naus.io, request: "GET / HTTP/1.1", host: "m.naus.io"
2018/04/02 17:38:22 [error] 104328#91992: *1244 directory index of "G:/naus/" is forbidden, client: 127.0.0.1, server: www.naus.io, request: "GET / HTTP/1.1", host: "m.naus.io"
2018/04/02 17:38:22 [error] 104328#91992: *1244 directory index of "G:/naus/" is forbidden, client: 127.0.0.1, server: www.naus.io, request: "GET / HTTP/1.1", host: "m.naus.io"
2018/04/02 17:38:22 [error] 104328#91992: *1244 directory index of "G:/naus/" is forbidden, client: 127.0.0.1, server: www.naus.io, request: "GET / HTTP/1.1", host: "m.naus.io"
2018/04/02 17:38:23 [error] 104328#91992: *1244 directory index of "G:/naus/" is forbidden, client: 127.0.0.1, server: www.naus.io, request: "GET / HTTP/1.1", host: "m.naus.io"
2018/04/02 17:38:23 [error] 104328#91992: *1244 directory index of "G:/naus/" is forbidden, client: 127.0.0.1, server: www.naus.io, request: "GET / HTTP/1.1", host: "m.naus.io"
2018/04/02 17:38:23 [error] 104328#91992: *1244 directory index of "G:/naus/" is forbidden, client: 127.0.0.1, server: www.naus.io, request: "GET / HTTP/1.1", host: "m.naus.io"
2018/04/02 17:38:23 [error] 104328#91992: *1244 directory index of "G:/naus/" is forbidden, client: 127.0.0.1, server: www.naus.io, request: "GET / HTTP/1.1", host: "m.naus.io"
2018/04/02 17:38:23 [error] 104328#91992: *1244 directory index of "G:/naus/" is forbidden, client: 127.0.0.1, server: www.naus.io, request: "GET / HTTP/1.1", host: "m.naus.io"
2018/04/02 17:38:23 [error] 104328#91992: *1244 directory index of "G:/naus/" is forbidden, client: 127.0.0.1, server: www.naus.io, request: "GET / HTTP/1.1", host: "m.naus.io"
2018/04/02 17:38:38 [error] 104328#91992: *1244 directory index of "G:/naus/" is forbidden, client: 127.0.0.1, server: www.naus.io, request: "GET / HTTP/1.1", host: "m.naus.io"
2018/04/02 17:38:38 [error] 104328#91992: *1244 CreateFile() "G:/naus/favicon.ico" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: www.naus.io, request: "GET /favicon.ico HTTP/1.1", host: "m.naus.io", referrer: "http://m.naus.io/"
2018/04/02 17:38:38 [error] 104328#91992: *1244 directory index of "G:/naus/" is forbidden, client: 127.0.0.1, server: www.naus.io, request: "GET / HTTP/1.1", host: "m.naus.io"
2018/04/02 17:38:38 [error] 104328#91992: *1244 CreateFile() "G:/naus/favicon.ico" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: www.naus.io, request: "GET /favicon.ico HTTP/1.1", host: "m.naus.io", referrer: "http://m.naus.io/"
2018/04/02 17:38:39 [error] 104328#91992: *1244 directory index of "G:/naus/" is forbidden, client: 127.0.0.1, server: www.naus.io, request: "GET / HTTP/1.1", host: "m.naus.io"
2018/04/02 17:38:39 [error] 104328#91992: *1244 CreateFile() "G:/naus/favicon.ico" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: www.naus.io, request: "GET /favicon.ico HTTP/1.1", host: "m.naus.io", referrer: "http://m.naus.io/"
2018/04/02 17:38:39 [error] 104328#91992: *1244 directory index of "G:/naus/" is forbidden, client: 127.0.0.1, server: www.naus.io, request: "GET / HTTP/1.1", host: "m.naus.io"
2018/04/02 17:38:39 [error] 104328#91992: *1244 CreateFile() "G:/naus/favicon.ico" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: www.naus.io, request: "GET /favicon.ico HTTP/1.1", host: "m.naus.io", referrer: "http://m.naus.io/"
2018/04/02 17:38:39 [error] 104328#91992: *1244 directory index of "G:/naus/" is forbidden, client: 127.0.0.1, server: www.naus.io, request: "GET / HTTP/1.1", host: "m.naus.io"
2018/04/02 17:38:39 [error] 104328#91992: *1244 CreateFile() "G:/naus/favicon.ico" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: www.naus.io, request: "GET /favicon.ico HTTP/1.1", host: "m.naus.io", referrer: "http://m.naus.io/"
2018/04/02 17:38:39 [error] 104328#91992: *1244 directory index of "G:/naus/" is forbidden, client: 127.0.0.1, server: www.naus.io, request: "GET / HTTP/1.1", host: "m.naus.io"
2018/04/02 17:38:39 [error] 104328#91992: *1244 CreateFile() "G:/naus/favicon.ico" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: www.naus.io, request: "GET /favicon.ico HTTP/1.1", host: "m.naus.io", referrer: "http://m.naus.io/"
2018/04/02 17:38:39 [error] 104328#91992: *1244 directory index of "G:/naus/" is forbidden, client: 127.0.0.1, server: www.naus.io, request: "GET / HTTP/1.1", host: "m.naus.io"
2018/04/02 17:38:39 [error] 104328#91992: *1244 CreateFile() "G:/naus/favicon.ico" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: www.naus.io, request: "GET /favicon.ico HTTP/1.1", host: "m.naus.io", referrer: "http://m.naus.io/"
2018/04/02 17:38:39 [error] 104328#91992: *1244 directory index of "G:/naus/" is forbidden, client: 127.0.0.1, server: www.naus.io, request: "GET / HTTP/1.1", host: "m.naus.io"
2018/04/02 17:38:39 [error] 104328#91992: *1244 CreateFile() "G:/naus/favicon.ico" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: www.naus.io, request: "GET /favicon.ico HTTP/1.1", host: "m.naus.io", referrer: "http://m.naus.io/"
2018/04/02 17:38:39 [error] 104328#91992: *1244 directory index of "G:/naus/" is forbidden, client: 127.0.0.1, server: www.naus.io, request: "GET / HTTP/1.1", host: "m.naus.io"
2018/04/02 17:38:40 [error] 104328#91992: *1244 CreateFile() "G:/naus/favicon.ico" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: www.naus.io, request: "GET /favicon.ico HTTP/1.1", host: "m.naus.io", referrer: "http://m.naus.io/"
2018/04/02 17:39:13 [error] 104328#91992: *1251 CreateFile() "G:/naus/favicon.ico" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: www.naus.io, request: "GET /favicon.ico HTTP/1.1", host: "www.naus.io", referrer: "http://www.naus.io/"
2018/04/04 11:53:28 [error] 104328#91992: *1259 CreateFile() "G:/demo/favicon.ico" failed (2: The system cannot find the file specified), client: 10.0.0.88, server: localhost, request: "GET /favicon.ico HTTP/1.1", host: "10.0.0.88"
2018/04/04 14:58:05 [error] 104328#91992: *1275 CreateFile() "G:/naus/html/html/pc/dist/index/index.html" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: www.naus.io, request: "GET /html/pc/dist/index/index.html HTTP/1.1", host: "www.naus.io"
2018/04/04 14:58:06 [error] 104328#91992: *1275 CreateFile() "G:/naus/favicon.ico" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: www.naus.io, request: "GET /favicon.ico HTTP/1.1", host: "www.naus.io", referrer: "http://www.naus.io/html/pc/dist/index/index.html"
2018/04/04 16:06:01 [error] 104328#91992: *1292 CreateFile() "G:/naus/static/src/pc/js/component/swiper.min.js.map" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: www.naus.io, request: "GET /static/src/pc/js/component/swiper.min.js.map HTTP/1.1", host: "www.naus.io"
2018/04/04 16:26:54 [error] 104328#91992: *1293 CreateFile() "G:/naus/static/src/pc/js/component/swiper.min.js.map" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: www.naus.io, request: "GET /static/src/pc/js/component/swiper.min.js.map HTTP/1.1", host: "www.naus.io"
2018/04/04 16:54:48 [error] 104328#91992: *1300 CreateFile() "G:/naus/favicon.ico" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: www.naus.io, request: "GET /favicon.ico HTTP/1.1", host: "www.naus.io", referrer: "http://www.naus.io/pc/dist/index/index.html"
2018/04/04 17:34:42 [error] 104328#91992: *1302 CreateFile() "G:/naus/static/src/pc/js/component/swiper.min.js.map" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: www.naus.io, request: "GET /static/src/pc/js/component/swiper.min.js.map HTTP/1.1", host: "www.naus.io"
2018/04/04 17:34:43 [error] 104328#91992: *1303 CreateFile() "G:/naus/static/src/pc/js/component/swiper.min.js.map" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: www.naus.io, request: "GET /static/src/pc/js/component/swiper.min.js.map HTTP/1.1", host: "www.naus.io"
2018/04/04 17:34:43 [error] 104328#91992: *1302 CreateFile() "G:/naus/static/src/pc/js/component/swiper.min.js.map" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: www.naus.io, request: "GET /static/src/pc/js/component/swiper.min.js.map HTTP/1.1", host: "www.naus.io"
2018/04/04 17:34:43 [error] 104328#91992: *1304 CreateFile() "G:/naus/static/src/pc/js/component/swiper.min.js.map" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: www.naus.io, request: "GET /static/src/pc/js/component/swiper.min.js.map HTTP/1.1", host: "www.naus.io"
2018/04/04 17:34:44 [error] 104328#91992: *1303 CreateFile() "G:/naus/static/src/pc/js/component/swiper.min.js.map" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: www.naus.io, request: "GET /static/src/pc/js/component/swiper.min.js.map HTTP/1.1", host: "www.naus.io"
2018/04/04 17:35:59 [error] 104328#91992: *1306 CreateFile() "G:/naus/static/src/pc/js/component/swiper.min.js.map" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: www.naus.io, request: "GET /static/src/pc/js/component/swiper.min.js.map HTTP/1.1", host: "www.naus.io"
2018/04/04 17:36:01 [error] 104328#91992: *1305 CreateFile() "G:/naus/static/src/pc/js/component/swiper.min.js.map" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: www.naus.io, request: "GET /static/src/pc/js/component/swiper.min.js.map HTTP/1.1", host: "www.naus.io"
2018/04/04 17:36:58 [error] 104328#91992: *1307 CreateFile() "G:/naus/static/src/pc/js/component/swiper.min.js.map" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: www.naus.io, request: "GET /static/src/pc/js/component/swiper.min.js.map HTTP/1.1", host: "www.naus.io"
2018/04/04 17:37:17 [error] 104328#91992: *1305 CreateFile() "G:/naus/static/src/pc/js/component/swiper.min.js.map" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: www.naus.io, request: "GET /static/src/pc/js/component/swiper.min.js.map HTTP/1.1", host: "www.naus.io"
2018/04/04 17:38:09 [error] 104328#91992: *1305 CreateFile() "G:/naus/static/src/pc/js/component/swiper.min.js.map" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: www.naus.io, request: "GET /static/src/pc/js/component/swiper.min.js.map HTTP/1.1", host: "www.naus.io"
2018/04/04 17:38:14 [error] 104328#91992: *1305 CreateFile() "G:/naus/static/src/pc/js/component/swiper.min.js.map" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: www.naus.io, request: "GET /static/src/pc/js/component/swiper.min.js.map HTTP/1.1", host: "www.naus.io"
2018/04/04 17:38:43 [error] 104328#91992: *1305 CreateFile() "G:/naus/static/src/pc/js/component/swiper.min.js.map" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: www.naus.io, request: "GET /static/src/pc/js/component/swiper.min.js.map HTTP/1.1", host: "www.naus.io"
2018/04/04 17:38:45 [error] 104328#91992: *1307 CreateFile() "G:/naus/static/src/pc/js/component/swiper.min.js.map" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: www.naus.io, request: "GET /static/src/pc/js/component/swiper.min.js.map HTTP/1.1", host: "www.naus.io"
2018/04/04 17:38:53 [error] 104328#91992: *1306 CreateFile() "G:/naus/static/src/pc/js/component/swiper.min.js.map" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: www.naus.io, request: "GET /static/src/pc/js/component/swiper.min.js.map HTTP/1.1", host: "www.naus.io"
2018/04/04 17:38:58 [error] 104328#91992: *1307 CreateFile() "G:/naus/static/src/pc/js/component/swiper.min.js.map" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: www.naus.io, request: "GET /static/src/pc/js/component/swiper.min.js.map HTTP/1.1", host: "www.naus.io"
2018/04/04 17:40:26 [error] 104328#91992: *1313 CreateFile() "G:/naus/static/src/pc/js/component/swiper.min.js.map" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: www.naus.io, request: "GET /static/src/pc/js/component/swiper.min.js.map HTTP/1.1", host: "www.naus.io"
2018/04/04 17:40:27 [error] 104328#91992: *1312 CreateFile() "G:/naus/static/src/pc/js/component/swiper.min.js.map" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: www.naus.io, request: "GET /static/src/pc/js/component/swiper.min.js.map HTTP/1.1", host: "www.naus.io"
2018/04/04 17:41:09 [error] 104328#91992: *1313 CreateFile() "G:/naus/static/src/pc/js/component/swiper.min.js.map" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: www.naus.io, request: "GET /static/src/pc/js/component/swiper.min.js.map HTTP/1.1", host: "www.naus.io"
2018/04/04 18:45:18 [error] 104328#91992: *1316 directory index of "G:/naus/" is forbidden, client: 127.0.0.1, server: www.naus.io, request: "GET / HTTP/1.1", host: "m.naus.io"
2018/04/04 18:45:20 [error] 104328#91992: *1316 CreateFile() "G:/naus/favicon.ico" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: www.naus.io, request: "GET /favicon.ico HTTP/1.1", host: "m.naus.io", referrer: "http://m.naus.io/"
2018/04/04 18:45:27 [error] 104328#91992: *1316 directory index of "G:/naus/" is forbidden, client: 127.0.0.1, server: www.naus.io, request: "GET / HTTP/1.1", host: "m.naus.io"
2018/04/04 18:45:29 [error] 104328#91992: *1316 directory index of "G:/naus/" is forbidden, client: 127.0.0.1, server: www.naus.io, request: "GET / HTTP/1.1", host: "m.naus.io"
2018/04/04 18:45:29 [error] 104328#91992: *1316 directory index of "G:/naus/" is forbidden, client: 127.0.0.1, server: www.naus.io, request: "GET / HTTP/1.1", host: "m.naus.io"
2018/04/04 18:45:29 [error] 104328#91992: *1316 directory index of "G:/naus/" is forbidden, client: 127.0.0.1, server: www.naus.io, request: "GET / HTTP/1.1", host: "m.naus.io"
2018/04/04 18:45:30 [error] 104328#91992: *1316 directory index of "G:/naus/" is forbidden, client: 127.0.0.1, server: www.naus.io, request: "GET / HTTP/1.1", host: "m.naus.io"
2018/04/04 18:45:30 [error] 104328#91992: *1316 directory index of "G:/naus/" is forbidden, client: 127.0.0.1, server: www.naus.io, request: "GET / HTTP/1.1", host: "m.naus.io"
2018/04/04 18:45:30 [error] 104328#91992: *1316 directory index of "G:/naus/" is forbidden, client: 127.0.0.1, server: www.naus.io, request: "GET / HTTP/1.1", host: "m.naus.io"
2018/04/04 18:45:40 [error] 104328#91992: *1316 directory index of "G:/naus/" is forbidden, client: 127.0.0.1, server: www.naus.io, request: "GET / HTTP/1.1", host: "m.naus.io"
2018/04/04 18:45:40 [error] 104328#91992: *1316 directory index of "G:/naus/" is forbidden, client: 127.0.0.1, server: www.naus.io, request: "GET / HTTP/1.1", host: "m.naus.io"
2018/04/04 18:45:40 [error] 104328#91992: *1316 directory index of "G:/naus/" is forbidden, client: 127.0.0.1, server: www.naus.io, request: "GET / HTTP/1.1", host: "m.naus.io"
2018/04/04 18:45:41 [error] 104328#91992: *1316 directory index of "G:/naus/" is forbidden, client: 127.0.0.1, server: www.naus.io, request: "GET / HTTP/1.1", host: "m.naus.io"
2018/04/04 18:45:42 [error] 104328#91992: *1316 directory index of "G:/naus/" is forbidden, client: 127.0.0.1, server: www.naus.io, request: "GET / HTTP/1.1", host: "m.naus.io"
2018/04/04 18:45:42 [error] 104328#91992: *1316 directory index of "G:/naus/" is forbidden, client: 127.0.0.1, server: www.naus.io, request: "GET / HTTP/1.1", host: "m.naus.io"
2018/04/04 18:45:42 [error] 104328#91992: *1316 directory index of "G:/naus/" is forbidden, client: 127.0.0.1, server: www.naus.io, request: "GET / HTTP/1.1", host: "m.naus.io"
2018/04/04 18:46:08 [error] 104328#91992: *1316 directory index of "G:/naus/" is forbidden, client: 127.0.0.1, server: www.naus.io, request: "GET / HTTP/1.1", host: "m.naus.io"
2018/04/04 18:46:09 [error] 104328#91992: *1316 directory index of "G:/naus/" is forbidden, client: 127.0.0.1, server: www.naus.io, request: "GET / HTTP/1.1", host: "m.naus.io"
2018/04/04 18:46:09 [error] 104328#91992: *1316 directory index of "G:/naus/" is forbidden, client: 127.0.0.1, server: www.naus.io, request: "GET / HTTP/1.1", host: "m.naus.io"
2018/04/04 18:46:09 [error] 104328#91992: *1316 directory index of "G:/naus/" is forbidden, client: 127.0.0.1, server: www.naus.io, request: "GET / HTTP/1.1", host: "m.naus.io"
2018/04/04 18:46:09 [error] 104328#91992: *1316 directory index of "G:/naus/" is forbidden, client: 127.0.0.1, server: www.naus.io, request: "GET / HTTP/1.1", host: "m.naus.io"
2018/04/04 18:46:09 [error] 104328#91992: *1316 directory index of "G:/naus/" is forbidden, client: 127.0.0.1, server: www.naus.io, request: "GET / HTTP/1.1", host: "m.naus.io"
2018/04/04 18:46:10 [error] 104328#91992: *1316 directory index of "G:/naus/" is forbidden, client: 127.0.0.1, server: www.naus.io, request: "GET / HTTP/1.1", host: "m.naus.io"
2018/04/04 18:46:10 [error] 104328#91992: *1316 directory index of "G:/naus/" is forbidden, client: 127.0.0.1, server: www.naus.io, request: "GET / HTTP/1.1", host: "m.naus.io"
2018/04/04 18:46:10 [error] 104328#91992: *1316 directory index of "G:/naus/" is forbidden, client: 127.0.0.1, server: www.naus.io, request: "GET / HTTP/1.1", host: "m.naus.io"
2018/04/04 18:46:10 [error] 104328#91992: *1316 directory index of "G:/naus/" is forbidden, client: 127.0.0.1, server: www.naus.io, request: "GET / HTTP/1.1", host: "m.naus.io"
2018/04/04 18:46:10 [error] 104328#91992: *1316 directory index of "G:/naus/" is forbidden, client: 127.0.0.1, server: www.naus.io, request: "GET / HTTP/1.1", host: "m.naus.io"
2018/04/04 18:46:11 [error] 104328#91992: *1316 directory index of "G:/naus/" is forbidden, client: 127.0.0.1, server: www.naus.io, request: "GET / HTTP/1.1", host: "m.naus.io"
2018/04/04 18:53:51 [error] 104328#91992: *1323 upstream timed out (10060: A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond) while connecting to upstream, client: 127.0.0.1, server: www.kuaishouvideo.com, request: "GET / HTTP/1.1", upstream: "http://192.168.153.141:80/", host: "www.kuaishouvideo.com"
2018/04/04 19:40:55 [error] 104328#91992: *1341 CreateFile() "G:/naus/static/src/pc/js/component/swiper.min.js.map" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: www.naus.io, request: "GET /static/src/pc/js/component/swiper.min.js.map HTTP/1.1", host: "www.naus.io"
2018/04/04 19:52:48 [error] 104328#91992: *1344 CreateFile() "G:/naus/static/src/pc/js/component/swiper.min.js.map" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: www.naus.io, request: "GET /static/src/pc/js/component/swiper.min.js.map HTTP/1.1", host: "www.naus.io"
2018/04/04 19:52:51 [error] 104328#91992: *1343 CreateFile() "G:/naus/static/src/pc/js/component/swiper.min.js.map" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: www.naus.io, request: "GET /static/src/pc/js/component/swiper.min.js.map HTTP/1.1", host: "www.naus.io"
2018/04/04 19:52:52 [error] 104328#91992: *1343 CreateFile() "G:/naus/static/src/pc/js/component/swiper.min.js.map" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: www.naus.io, request: "GET /static/src/pc/js/component/swiper.min.js.map HTTP/1.1", host: "www.naus.io"
2018/04/04 19:54:27 [error] 104328#91992: *1347 CreateFile() "G:/naus/static/src/pc/js/component/swiper.min.js.map" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: www.naus.io, request: "GET /static/src/pc/js/component/swiper.min.js.map HTTP/1.1", host: "www.naus.io"
2018/04/04 19:55:24 [error] 104328#91992: *1346 CreateFile() "G:/naus/static/src/pc/js/component/swiper.min.js.map" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: www.naus.io, request: "GET /static/src/pc/js/component/swiper.min.js.map HTTP/1.1", host: "www.naus.io"
2018/04/04 19:55:50 [error] 104328#91992: *1346 CreateFile() "G:/naus/static/src/pc/js/component/swiper.min.js.map" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: www.naus.io, request: "GET /static/src/pc/js/component/swiper.min.js.map HTTP/1.1", host: "www.naus.io"
2018/04/04 20:02:42 [error] 104328#91992: *1351 CreateFile() "G:/naus/static/src/pc/js/component/swiper.min.js.map" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: www.naus.io, request: "GET /static/src/pc/js/component/swiper.min.js.map HTTP/1.1", host: "www.naus.io"
2018/04/04 20:02:43 [error] 104328#91992: *1352 CreateFile() "G:/naus/static/src/pc/js/component/swiper.min.js.map" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: www.naus.io, request: "GET /static/src/pc/js/component/swiper.min.js.map HTTP/1.1", host: "www.naus.io"
2018/04/04 20:07:02 [error] 104328#91992: *1355 CreateFile() "G:/naus/static/src/pc/js/component/swiper.min.js.map" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: www.naus.io, request: "GET /static/src/pc/js/component/swiper.min.js.map HTTP/1.1", host: "www.naus.io"
